Data train: 2506
Epoch [1/30], Batch [10/2506], Loss: 1.3690
Epoch [1/30], Batch [20/2506], Loss: 1.3431
Epoch [1/30], Batch [30/2506], Loss: 1.4620
Epoch [1/30], Batch [40/2506], Loss: 1.4296
Epoch [1/30], Batch [50/2506], Loss: 1.8755
Epoch [1/30], Batch [60/2506], Loss: 1.7813
Epoch [1/30], Batch [70/2506], Loss: 1.5819
Epoch [1/30], Batch [80/2506], Loss: 1.2674
Epoch [1/30], Batch [90/2506], Loss: 1.6582
Epoch [1/30], Batch [100/2506], Loss: 1.9374
Epoch [1/30], Batch [110/2506], Loss: 1.8632
Epoch [1/30], Batch [120/2506], Loss: 1.6041
Epoch [1/30], Batch [130/2506], Loss: 1.9679
Epoch [1/30], Batch [140/2506], Loss: 1.7028
Epoch [1/30], Batch [150/2506], Loss: 1.6810
Epoch [1/30], Batch [160/2506], Loss: 2.0679
Epoch [1/30], Batch [170/2506], Loss: 1.7554
Epoch [1/30], Batch [180/2506], Loss: 1.7654
Epoch [1/30], Batch [190/2506], Loss: 1.7219
Epoch [1/30], Batch [200/2506], Loss: 1.8312
Epoch [1/30], Batch [210/2506], Loss: 1.7538
Epoch [1/30], Batch [220/2506], Loss: 1.5836
Epoch [1/30], Batch [230/2506], Loss: 1.8026
Epoch [1/30], Batch [240/2506], Loss: 1.8706
Epoch [1/30], Batch [250/2506], Loss: 1.5514
Epoch [1/30], Batch [260/2506], Loss: 1.7834
Epoch [1/30], Batch [270/2506], Loss: 1.8859
Epoch [1/30], Batch [280/2506], Loss: 1.5654
Epoch [1/30], Batch [290/2506], Loss: 1.8169
Epoch [1/30], Batch [300/2506], Loss: 1.7154
Epoch [1/30], Batch [310/2506], Loss: 1.6734
Epoch [1/30], Batch [320/2506], Loss: 1.7194
Epoch [1/30], Batch [330/2506], Loss: 1.5834
Epoch [1/30], Batch [340/2506], Loss: 1.9194
Epoch [1/30], Batch [350/2506], Loss: 1.8913
Epoch [1/30], Batch [360/2506], Loss: 1.9526
Epoch [1/30], Batch [370/2506], Loss: 2.0014
Epoch [1/30], Batch [380/2506], Loss: 1.6028
Epoch [1/30], Batch [390/2506], Loss: 1.6554
Epoch [1/30], Batch [400/2506], Loss: 1.6886
Epoch [1/30], Batch [410/2506], Loss: 1.7194
Epoch [1/30], Batch [420/2506], Loss: 1.7194
Epoch [1/30], Batch [430/2506], Loss: 1.6374
Epoch [1/30], Batch [440/2506], Loss: 1.8208
Epoch [1/30], Batch [450/2506], Loss: 1.6554
Epoch [1/30], Batch [460/2506], Loss: 1.6374
Epoch [1/30], Batch [470/2506], Loss: 1.6374
Epoch [1/30], Batch [480/2506], Loss: 1.7554
Epoch [1/30], Batch [490/2506], Loss: 1.9014
Epoch [1/30], Batch [500/2506], Loss: 2.0374
Epoch [1/30], Batch [510/2506], Loss: 1.7221
Epoch [1/30], Batch [520/2506], Loss: 1.5388
Epoch [1/30], Batch [530/2506], Loss: 1.6554
Epoch [1/30], Batch [540/2506], Loss: 2.0374
Epoch [1/30], Batch [550/2506], Loss: 1.9194
Epoch [1/30], Batch [560/2506], Loss: 1.7374
Epoch [1/30], Batch [570/2506], Loss: 2.0734
Epoch [1/30], Batch [580/2506], Loss: 2.0554
Epoch [1/30], Batch [590/2506], Loss: 1.8374
Epoch [1/30], Batch [600/2506], Loss: 1.4863
Epoch [1/30], Batch [610/2506], Loss: 1.4374
Epoch [1/30], Batch [620/2506], Loss: 1.6242
Epoch [1/30], Batch [630/2506], Loss: 1.6374
Epoch [1/30], Batch [640/2506], Loss: 1.8374
Epoch [1/30], Batch [650/2506], Loss: 1.6734
Epoch [1/30], Batch [660/2506], Loss: 1.6028
Epoch [1/30], Batch [670/2506], Loss: 1.8014
Epoch [1/30], Batch [680/2506], Loss: 1.7654
Epoch [1/30], Batch [690/2506], Loss: 1.9834
Epoch [1/30], Batch [700/2506], Loss: 1.6422
Epoch [1/30], Batch [710/2506], Loss: 1.8886
Epoch [1/30], Batch [720/2506], Loss: 1.7453
Epoch [1/30], Batch [730/2506], Loss: 1.7578
Epoch [1/30], Batch [740/2506], Loss: 1.6758
Epoch [1/30], Batch [750/2506], Loss: 1.6456
Epoch [1/30], Batch [760/2506], Loss: 1.5213
Epoch [1/30], Batch [770/2506], Loss: 1.6798
Epoch [1/30], Batch [780/2506], Loss: 1.1970
Epoch [1/30], Batch [790/2506], Loss: 1.7551
Epoch [1/30], Batch [800/2506], Loss: 1.5758
Epoch [1/30], Batch [810/2506], Loss: 1.5129
Epoch [1/30], Batch [820/2506], Loss: 1.6931
Epoch [1/30], Batch [830/2506], Loss: 1.7407
Epoch [1/30], Batch [840/2506], Loss: 1.6108
Epoch [1/30], Batch [850/2506], Loss: 1.7453
Epoch [1/30], Batch [860/2506], Loss: 1.8142
Epoch [1/30], Batch [870/2506], Loss: 1.9069
Epoch [1/30], Batch [880/2506], Loss: 1.6606
Epoch [1/30], Batch [900/2506], Loss: 3.2506
Epoch [1/30], Batch [910/2506], Loss: 1.7453
Epoch [1/30], Batch [920/2506], Loss: 1.4046
Epoch [1/30], Batch [930/2506], Loss: 1.4273
Epoch [1/30], Batch [940/2506], Loss: 1.6322
Epoch [1/30], Batch [950/2506], Loss: 1.8453
Epoch [1/30], Batch [960/2506], Loss: 1.8401
Epoch [1/30], Batch [970/2506], Loss: 2.0273
Epoch [1/30], Batch [980/2506], Loss: 1.4392
Epoch [1/30], Batch [990/2506], Loss: 1.4453
Epoch [1/30], Batch [1000/2506], Loss: 1.6273
Epoch [1/30], Batch [1010/2506], Loss: 1.9273
Epoch [1/30], Batch [1020/2506], Loss: 1.6474
Epoch [1/30], Batch [1030/2506], Loss: 1.2976
Epoch [1/30], Batch [1040/2506], Loss: 1.8453
Epoch [1/30], Batch [1050/2506], Loss: 2.0273
Epoch [1/30], Batch [1060/2506], Loss: 1.5453
Epoch [1/30], Batch [1070/2506], Loss: 1.6426
Epoch [1/30], Batch [1080/2506], Loss: 1.4606
Epoch [1/30], Batch [1090/2506], Loss: 1.7294
Epoch [1/30], Batch [1100/2506], Loss: 1.9273
Epoch [1/30], Batch [1110/2506], Loss: 1.5260
Epoch [1/30], Batch [1120/2506], Loss: 1.8544
Epoch [1/30], Batch [1130/2506], Loss: 2.0606
Epoch [1/30], Batch [1140/2506], Loss: 1.4606
Epoch [1/30], Batch [1150/2506], Loss: 1.8606
Epoch [1/30], Batch [1160/2506], Loss: 1.8273
Epoch [1/30], Batch [1170/2506], Loss: 1.8453
Epoch [1/30], Batch [1180/2506], Loss: 1.7474
Epoch [1/30], Batch [1190/2506], Loss: 1.6554
Epoch [1/30], Batch [1200/2506], Loss: 1.6484
Epoch [1/30], Batch [1210/2506], Loss: 1.5322
Epoch [1/30], Batch [1220/2506], Loss: 1.8606
Epoch [1/30], Batch [1230/2506], Loss: 1.6758
Epoch [1/30], Batch [1240/2506], Loss: 1.6606
Epoch [1/30], Batch [1250/2506], Loss: 1.5928
Epoch [1/30], Batch [1260/2506], Loss: 1.8453
Epoch [1/30], Batch [1270/2506], Loss: 1.8606
Epoch [1/30], Batch [1280/2506], Loss: 1.6273
Epoch [1/30], Batch [1290/2506], Loss: 1.8273
Epoch [1/30], Batch [1300/2506], Loss: 1.8913
Epoch [1/30], Batch [1310/2506], Loss: 1.6273
Epoch [1/30], Batch [1320/2506], Loss: 1.7453
Epoch [1/30], Batch [1330/2506], Loss: 1.6260
Epoch [1/30], Batch [1340/2506], Loss: 1.5150
Epoch [1/30], Batch [1350/2506], Loss: 1.7246
Epoch [1/30], Batch [1360/2506], Loss: 1.7606
Epoch [1/30], Batch [1370/2506], Loss: 1.8453
